gpa,english_proficiency,extracurriculars,applied_university_id,applied_major_category,admission_decision
2.77,9,2,38,ស្ថាបត្យកម្ម,1
3.2,2,3,24,វិទ្យាសាស្ត្រ,1
2.63,3,1,28,បច្ចេកវិទ្យា,0
3.02,4,3,2,ជលផល,1
3.61,3,1,47,ទំនាក់ទំនងអន្តរជាតិ,1
3.24,7,3,41,វិទ្យាសាស្ត្រ,1
3.64,4,0,23,វេជ្ជសាស្ត្រ,1
3.17,6,4,9,រដ្ឋបាល,1
3.18,9,1,12,វិស្វកម្ម,1
2.7,9,5,39,កសិកម្ម,1
2.9,1,2,44,ទេសចរណ៍,1
3.21,10,2,1,សុខភាព,1
2.7,9,5,30,បច្ចេកវិទ្យា,1
2.42,4,4,1,សុខភាព,1
3.16,3,1,9,ធុរកិច្ច,1
2.85,7,0,4,រដ្ឋបាល,1
3.61,8,0,28,ជលផល,1
2.98,5,5,20,សិល្បៈ,1
2.98,5,3,14,វេជ្ជសាស្ត្រ,0
2.83,5,5,1,បច្ចេកវិទ្យា,1
3.31,1,1,43,ទំនាក់ទំនងអន្តរជាតិ,1
2.92,4,1,33,សិល្បៈ,0
2.73,8,5,8,រដ្ឋបាល,1
3.47,6,5,45,អប់រំ,1
2.96,1,4,48,វេជ្ជសាស្ត្រ,1
2.35,10,4,2,ស្ថាបត្យកម្ម,0
3.6,4,5,35,ជលផល,1
3.24,10,1,13,សេដ្ឋកិច្ច,1
3.09,10,5,46,ជលផល,1
3.36,8,5,16,អប់រំ,1
3.34,3,4,6,អប់រំ,1
2.64,10,1,33,សេដ្ឋកិច្ច,1
3.02,5,4,24,ច្បាប់,1
3.31,8,5,44,វិទ្យាសាស្ត្រ,1
3.61,2,2,37,ធុរកិច្ច,1
3.5,9,2,19,ធុរកិច្ច,1
4.0,3,5,22,ព្រៃឈើ,1
2.8,9,4,26,សិល្បៈ,1
3.24,10,1,45,ធុរកិច្ច,1
2.4,6,3,5,សិល្បៈ,1
3.44,4,4,12,សិល្បៈ,1
3.73,10,3,35,សារព័ត៌មាន,1
3.42,1,0,36,ជលផល,0
2.6,8,0,36,សារព័ត៌មាន,0
3.58,2,3,13,ជលផល,1
2.61,1,0,43,សិល្បៈ,0
3.55,3,2,13,រដ្ឋបាល,1
2.52,6,0,18,វេជ្ជសាស្ត្រ,0
3.46,10,2,17,បរិស្ថាន,1
2.79,4,4,46,ស្ថាបត្យកម្ម,1
3.86,1,1,10,ស្ថាបត្យកម្ម,1
3.24,5,0,42,ស្ថាបត្យកម្ម,0
3.59,5,4,27,បច្ចេកវិទ្យា,0
3.57,2,3,48,ទំនាក់ទំនងអន្តរជាតិ,1
3.78,6,1,13,កសិកម្ម,1
2.44,7,3,10,សិល្បៈ,0
3.27,2,2,2,សារព័ត៌មាន,1
3.67,10,4,14,រដ្ឋបាល,1
3.68,5,4,33,សារព័ត៌មាន,1
3.31,8,0,20,វិទ្យាសាស្ត្រ,0
3.7,4,4,24,ស្ថាបត្យកម្ម,1
3.39,10,1,12,សុខភាព,1
3.32,8,3,16,បុរាណវិទ្យា,1
3.03,9,1,33,ទំនាក់ទំនងអន្តរជាតិ,1
3.51,9,1,42,ព្រៃឈើ,1
3.2,3,2,44,ទេសចរណ៍,1
3.79,7,3,6,ទំនាក់ទំនងអន្តរជាតិ,1
3.8,5,3,1,កសិកម្ម,1
3.11,1,4,41,កសិកម្ម,1
3.43,8,2,3,ទេសចរណ៍,1
3.01,8,5,48,សេដ្ឋកិច្ច,1
3.0,10,3,35,កសិកម្ម,1
3.87,2,4,17,ច្បាប់,1
2.95,8,1,23,សុខភាព,1
3.43,7,4,4,ព្រៃឈើ,1
3.07,3,5,47,សេដ្ឋកិច្ច,1
3.42,8,1,10,បរិស្ថាន,1
4.0,9,0,17,ជលផល,1
3.13,7,5,27,ព្រៃឈើ,1
2.82,4,2,18,ច្បាប់,1
3.77,3,1,25,សេដ្ឋកិច្ច,1
2.75,4,5,47,បច្ចេកវិទ្យា,1
3.31,5,0,32,សុខភាព,0
3.7,4,0,9,វេជ្ជសាស្ត្រ,1
2.93,4,1,26,ធុរកិច្ច,0
3.0,7,3,33,សិល្បៈ,1
3.41,5,2,2,រដ្ឋបាល,1
3.06,2,5,5,ព្រៃឈើ,1
2.72,10,3,31,ជលផល,1
2.73,10,1,44,បុរាណវិទ្យា,0
3.25,3,1,13,បុរាណវិទ្យា,1
2.38,3,4,17,ព្រៃឈើ,1
3.29,5,1,5,ធុរកិច្ច,1
3.07,2,0,48,វិស្វកម្ម,1
3.46,1,4,25,ទេសចរណ៍,1
3.65,6,1,29,បរិស្ថាន,1
3.93,7,0,25,ភាសា,1
2.61,3,1,5,វិស្វកម្ម,1
3.34,8,4,19,បុរាណវិទ្យា,1
3.5,9,3,25,ទំនាក់ទំនងអន្តរជាតិ,1
3.39,2,5,36,វិស្វកម្ម,0
2.75,4,3,9,បច្ចេកវិទ្យា,1
3.22,7,5,2,ច្បាប់,1
3.55,10,1,48,វិស្វកម្ម,1
2.7,7,1,40,កសិកម្ម,1
3.0,6,1,15,អប់រំ,1
2.83,10,4,34,ស្ថាបត្យកម្ម,1
3.27,9,4,41,សុខភាព,1
3.48,5,5,31,ព្រៃឈើ,1
3.56,1,4,21,បុរាណវិទ្យា,1
2.75,7,4,4,បរិស្ថាន,1
3.05,1,5,25,ភាសា,1
3.7,1,0,34,ជលផល,0
3.76,6,3,44,ភាសា,1
3.5,10,5,13,បច្ចេកវិទ្យា,1
2.71,8,0,23,អប់រំ,0
2.97,3,5,35,ច្បាប់,1
3.0,6,3,38,សិល្បៈ,1
3.06,6,0,4,សេដ្ឋកិច្ច,1
3.59,8,0,1,ស្ថាបត្យកម្ម,1
3.69,8,3,2,រដ្ឋបាល,1
2.54,3,5,15,សិល្បៈ,1
4.0,6,1,30,វិទ្យាសាស្ត្រ,1
3.09,1,1,8,ភាសា,1
2.79,5,1,43,បច្ចេកវិទ្យា,1
3.66,3,2,21,សុខភាព,1
3.22,1,5,28,ធុរកិច្ច,0
2.67,1,5,13,សារព័ត៌មាន,0
3.61,3,3,24,ព្រៃឈើ,1
3.31,5,1,42,សុខភាព,1
3.53,3,0,12,ភាសា,1
3.54,6,5,4,ជលផល,1
2.8,8,4,15,ព្រៃឈើ,1
3.11,10,3,30,វេជ្ជសាស្ត្រ,1
3.04,8,0,44,បរិស្ថាន,1
3.04,8,4,27,ច្បាប់,1
2.7,8,1,15,ព្រៃឈើ,1
2.79,6,0,40,ទេសចរណ៍,1
2.44,3,4,7,បច្ចេកវិទ្យា,1
3.23,7,1,3,កសិកម្ម,1
2.99,6,0,34,បរិស្ថាន,1
3.32,7,0,6,ជលផល,1
3.5,7,5,43,ភាសា,1
3.36,4,0,10,ច្បាប់,1
3.05,5,4,40,សារព័ត៌មាន,1
2.6,5,0,4,សេដ្ឋកិច្ច,1
2.53,5,2,27,វិស្វកម្ម,0
2.82,9,4,10,បរិស្ថាន,1
3.0,10,5,3,ទំនាក់ទំនងអន្តរជាតិ,1
3.04,10,4,35,ច្បាប់,1
2.99,1,1,42,កសិកម្ម,1
2.99,8,4,3,ភាសា,1
3.02,3,3,11,បរិស្ថាន,1
2.64,4,4,7,ភាសា,0
3.32,5,0,43,ស្ថាបត្យកម្ម,1
3.32,9,4,33,សុខភាព,1
3.14,1,0,26,សិល្បៈ,1
3.07,9,5,43,សិល្បៈ,1
3.61,6,1,48,រដ្ឋបាល,1
2.96,4,4,32,ទេសចរណ៍,1
3.44,9,5,43,សិល្បៈ,1
3.02,3,3,28,វេជ្ជសាស្ត្រ,0
2.36,5,1,4,សេដ្ឋកិច្ច,1
3.93,2,0,6,រដ្ឋបាល,1
3.23,10,1,34,បរិស្ថាន,0
3.08,10,5,12,បច្ចេកវិទ្យា,1
2.75,9,4,19,វិស្វកម្ម,1
2.67,4,2,47,វេជ្ជសាស្ត្រ,0
2.76,5,5,14,សារព័ត៌មាន,1
2.96,7,2,20,ភាសា,1
3.91,10,2,1,វិស្វកម្ម,1
4.0,5,0,9,កសិកម្ម,1
3.05,6,4,26,ធុរកិច្ច,1
2.96,5,5,8,បច្ចេកវិទ្យា,1
3.14,3,2,8,សេដ្ឋកិច្ច,0
4.0,5,2,9,ជលផល,1
3.34,9,0,9,វិទ្យាសាស្ត្រ,1
3.19,7,3,44,បរិស្ថាន,1
3.4,1,4,30,បុរាណវិទ្យា,1
3.31,2,0,18,វិទ្យាសាស្ត្រ,0
2.57,8,3,8,ទេសចរណ៍,1
3.18,7,4,16,ទំនាក់ទំនងអន្តរជាតិ,1
3.19,1,4,9,បរិស្ថាន,1
3.14,4,0,31,វិស្វកម្ម,1
3.64,5,5,42,វិទ្យាសាស្ត្រ,1
3.13,8,1,26,ទំនាក់ទំនងអន្តរជាតិ,1
3.81,8,3,10,ធុរកិច្ច,1
2.59,4,3,48,ស្ថាបត្យកម្ម,0
3.46,8,5,40,ព្រៃឈើ,1
3.53,1,2,46,កសិកម្ម,1
2.42,6,0,14,ធុរកិច្ច,0
3.85,2,0,30,រដ្ឋបាល,1
3.92,8,1,18,សារព័ត៌មាន,1
3.35,9,0,12,វិស្វកម្ម,1
3.93,7,1,23,បច្ចេកវិទ្យា,1
3.08,9,3,9,វិស្វកម្ម,1
3.62,3,5,4,សុខភាព,1
3.6,10,0,11,បរិស្ថាន,1
3.31,4,1,22,ទំនាក់ទំនងអន្តរជាតិ,1
3.97,1,3,13,ទេសចរណ៍,1
2.93,7,1,45,ច្បាប់,1
3.41,7,0,34,បច្ចេកវិទ្យា,1
2.69,7,5,48,អប់រំ,1
2.96,3,5,19,រដ្ឋបាល,1
2.94,2,3,39,ទំនាក់ទំនងអន្តរជាតិ,1
3.77,5,5,44,វិទ្យាសាស្ត្រ,1
2.87,6,1,29,ភាសា,1
3.08,2,5,8,ច្បាប់,1
3.75,10,1,32,កសិកម្ម,1
2.81,3,3,17,វិស្វកម្ម,1
2.97,6,3,44,ទេសចរណ៍,1
3.09,8,4,3,វិស្វកម្ម,1
3.52,6,1,41,សុខភាព,1
3.09,5,3,43,សារព័ត៌មាន,1
3.42,8,2,7,ស្ថាបត្យកម្ម,1
2.31,7,3,36,បច្ចេកវិទ្យា,0
3.09,7,2,27,ធុរកិច្ច,1
3.53,4,3,43,វិទ្យាសាស្ត្រ,1
2.58,7,4,33,វិស្វកម្ម,1
3.33,8,3,46,សុខភាព,1
3.34,8,4,47,សិល្បៈ,1
3.61,1,3,34,សេដ្ឋកិច្ច,1
3.1,2,0,24,ភាសា,1
3.15,6,0,6,ភាសា,1
2.63,3,4,43,ច្បាប់,1
2.74,10,3,24,រដ្ឋបាល,1
2.79,3,4,20,វេជ្ជសាស្ត្រ,1
2.97,2,4,30,ទេសចរណ៍,1
2.89,9,4,23,កសិកម្ម,1
3.15,6,3,39,ទេសចរណ៍,1
3.25,8,4,36,ទេសចរណ៍,1
2.75,7,5,34,ភាសា,1
3.11,2,1,10,សិល្បៈ,1
2.81,9,4,36,សុខភាព,0
2.79,3,5,12,ស្ថាបត្យកម្ម,1
3.33,4,5,40,បុរាណវិទ្យា,1
3.63,2,1,34,ភាសា,1
3.94,4,3,4,សេដ្ឋកិច្ច,1
3.83,7,0,46,វិស្វកម្ម,1
3.46,4,3,33,វិស្វកម្ម,1
3.29,3,5,38,បច្ចេកវិទ្យា,1
3.24,3,5,35,វេជ្ជសាស្ត្រ,1
2.98,2,4,27,ច្បាប់,1
2.54,5,4,38,សារព័ត៌មាន,1
2.2,1,1,13,ព្រៃឈើ,0
2.89,5,3,13,ស្ថាបត្យកម្ម,1
4.0,9,5,29,ព្រៃឈើ,1
3.33,2,3,9,វិទ្យាសាស្ត្រ,1
3.32,3,1,26,វិស្វកម្ម,1
4.0,3,0,28,សារព័ត៌មាន,0
2.85,2,0,34,ភាសា,0
3.08,5,4,3,ទំនាក់ទំនងអន្តរជាតិ,1
2.96,6,3,10,ព្រៃឈើ,1
2.81,4,4,35,បច្ចេកវិទ្យា,1
3.24,5,5,27,សារព័ត៌មាន,1
2.92,4,2,2,ព្រៃឈើ,1
2.67,5,4,46,ទេសចរណ៍,1
3.57,5,2,38,ភាសា,1
3.5,10,3,1,វិស្វកម្ម,1
3.08,6,5,24,ទេសចរណ៍,1
3.39,4,0,15,អប់រំ,1
3.19,6,5,18,ទេសចរណ៍,1
2.65,8,0,40,ភាសា,1
3.21,8,4,45,ស្ថាបត្យកម្ម,1
3.33,4,4,15,បុរាណវិទ្យា,1
3.44,2,0,11,ជលផល,0
2.82,1,3,12,ព្រៃឈើ,1
2.93,5,3,1,បុរាណវិទ្យា,1
3.42,2,4,48,ជលផល,1
3.39,3,0,4,ភាសា,1
3.34,6,3,16,សេដ្ឋកិច្ច,1
3.39,2,2,9,សិល្បៈ,1
3.39,4,0,35,សុខភាព,0
2.97,10,4,6,ភាសា,1
3.21,8,4,43,វិទ្យាសាស្ត្រ,1
2.95,1,3,30,ស្ថាបត្យកម្ម,1
2.98,1,3,32,ព្រៃឈើ,1
3.17,10,5,43,វេជ្ជសាស្ត្រ,1
3.69,1,0,42,សិល្បៈ,1
3.37,2,1,38,បុរាណវិទ្យា,1
3.1,1,5,42,សារព័ត៌មាន,1
3.43,7,5,48,សុខភាព,1
3.24,2,5,14,វិទ្យាសាស្ត្រ,1
3.36,6,5,4,វិទ្យាសាស្ត្រ,1
3.47,8,0,25,ស្ថាបត្យកម្ម,1
3.15,2,3,2,ធុរកិច្ច,1
3.19,8,4,2,វិស្វកម្ម,1
2.58,4,5,12,ព្រៃឈើ,1
3.8,1,1,28,សារព័ត៌មាន,0
3.05,8,4,19,ព្រៃឈើ,1
2.68,10,1,43,វិស្វកម្ម,1
3.28,6,2,48,បុរាណវិទ្យា,1
3.1,10,0,44,សារព័ត៌មាន,1
3.09,6,3,48,សារព័ត៌មាន,1
3.42,9,0,12,រដ្ឋបាល,1
3.4,6,1,34,ព្រៃឈើ,1
3.81,1,1,2,ជលផល,1
2.65,2,2,16,ទំនាក់ទំនងអន្តរជាតិ,1
3.1,6,3,8,រដ្ឋបាល,1
2.5,4,2,29,ធុរកិច្ច,1
2.84,6,2,44,បុរាណវិទ្យា,0
3.38,7,1,17,វិទ្យាសាស្ត្រ,1
3.29,5,1,38,សុខភាព,1
3.08,9,4,34,សារព័ត៌មាន,1
3.73,10,1,29,បុរាណវិទ្យា,1
3.59,3,3,12,វិស្វកម្ម,1
3.07,5,5,31,បរិស្ថាន,1
3.08,1,1,25,ទេសចរណ៍,0
3.54,6,1,5,វិទ្យាសាស្ត្រ,0
3.94,8,4,8,បរិស្ថាន,1
2.77,3,3,6,បរិស្ថាន,0
3.23,10,4,39,កសិកម្ម,1
2.84,3,0,46,ស្ថាបត្យកម្ម,1
3.55,3,2,9,ធុរកិច្ច,1
2.42,4,5,12,វិស្វកម្ម,1
3.47,5,2,34,ទំនាក់ទំនងអន្តរជាតិ,1
3.37,10,1,44,ភាសា,0
2.95,5,1,29,ទំនាក់ទំនងអន្តរជាតិ,0
3.28,7,3,26,សារព័ត៌មាន,1
3.54,1,4,13,បច្ចេកវិទ្យា,1
3.31,3,1,3,ស្ថាបត្យកម្ម,1
3.32,4,0,46,សេដ្ឋកិច្ច,1
3.8,2,4,39,អប់រំ,1
2.89,3,2,34,ព្រៃឈើ,0
3.29,2,4,37,សារព័ត៌មាន,1
2.79,8,0,1,ទំនាក់ទំនងអន្តរជាតិ,1
3.28,9,3,9,សេដ្ឋកិច្ច,1
2.79,6,4,9,សារព័ត៌មាន,0
4.0,4,2,36,សេដ្ឋកិច្ច,0
3.04,6,4,43,ច្បាប់,1
3.39,7,4,32,កសិកម្ម,1
3.72,4,0,34,ព្រៃឈើ,1
2.99,2,3,45,ច្បាប់,0
2.62,7,2,47,ទំនាក់ទំនងអន្តរជាតិ,1
3.23,6,5,5,ភាសា,1
3.7,9,1,11,សារព័ត៌មាន,1
3.17,7,0,28,វិទ្យាសាស្ត្រ,0
3.44,10,3,34,សុខភាព,1
3.61,9,4,38,សិល្បៈ,1
2.45,1,0,28,អប់រំ,0
3.67,6,3,34,សារព័ត៌មាន,1
2.52,2,1,22,ស្ថាបត្យកម្ម,1
3.68,9,2,27,ព្រៃឈើ,1
4.0,4,2,36,អប់រំ,0
2.64,8,5,48,ភាសា,1
3.44,8,4,22,វេជ្ជសាស្ត្រ,1
2.94,9,2,4,ធុរកិច្ច,1
3.71,5,2,33,សិល្បៈ,1
2.24,4,1,25,វិស្វកម្ម,1
3.98,4,3,6,សេដ្ឋកិច្ច,1
3.4,7,2,14,ជលផល,1
3.47,4,1,21,ជលផល,1
3.79,2,0,39,ស្ថាបត្យកម្ម,1
3.47,6,2,27,ស្ថាបត្យកម្ម,1
2.9,5,2,43,ស្ថាបត្យកម្ម,1
3.21,1,1,10,វិស្វកម្ម,0
3.22,3,4,37,វិស្វកម្ម,1
2.43,6,5,26,អប់រំ,1
2.82,4,2,35,សិល្បៈ,1
4.0,2,1,9,ជលផល,1
3.45,7,4,18,វិទ្យាសាស្ត្រ,1
3.85,10,1,28,បរិស្ថាន,1
3.34,10,5,35,ព្រៃឈើ,1
2.59,5,2,14,ទេសចរណ៍,1
3.23,6,5,34,ភាសា,1
3.28,5,0,37,ច្បាប់,0
3.4,2,2,22,បរិស្ថាន,1
2.95,4,1,3,ព្រៃឈើ,0
2.67,9,0,43,វិទ្យាសាស្ត្រ,1
3.9,9,5,2,ព្រៃឈើ,1
2.93,10,5,9,រដ្ឋបាល,1
3.37,8,5,13,ស្ថាបត្យកម្ម,1
3.19,1,4,25,ស្ថាបត្យកម្ម,1
3.44,7,4,20,វេជ្ជសាស្ត្រ,1
3.3,1,2,6,បច្ចេកវិទ្យា,1
3.81,10,4,4,បច្ចេកវិទ្យា,1
3.24,9,1,5,ភាសា,1
3.57,5,3,47,ធុរកិច្ច,1
3.12,9,5,44,ភាសា,1
3.37,7,1,3,ទំនាក់ទំនងអន្តរជាតិ,1
3.53,9,5,46,អប់រំ,1
3.53,8,5,30,ធុរកិច្ច,1
2.67,10,3,38,អប់រំ,1
3.17,10,5,1,សេដ្ឋកិច្ច,1
4.0,5,1,6,ភាសា,1
3.64,6,1,44,កសិកម្ម,1
3.21,2,5,47,សេដ្ឋកិច្ច,1
3.04,5,0,40,វិទ្យាសាស្ត្រ,1
3.25,3,3,2,បរិស្ថាន,1
3.68,8,1,17,ស្ថាបត្យកម្ម,1
3.23,3,4,38,ច្បាប់,1
2.51,1,4,46,សុខភាព,1
3.3,1,4,38,បុរាណវិទ្យា,1
3.29,5,4,22,សារព័ត៌មាន,1
3.79,10,3,37,បរិស្ថាន,1
3.16,6,5,28,ព្រៃឈើ,0
2.92,1,0,20,សិល្បៈ,1
3.03,7,1,14,ធុរកិច្ច,1
3.41,2,3,8,សុខភាព,1
2.8,6,0,23,ភាសា,1
3.05,6,4,27,វិទ្យាសាស្ត្រ,1
3.42,7,0,15,ភាសា,1
3.41,9,4,44,វិស្វកម្ម,1
2.78,4,0,5,រដ្ឋបាល,1
2.99,10,1,10,ជលផល,1
3.46,10,2,12,បុរាណវិទ្យា,1
3.26,5,1,30,រដ្ឋបាល,1
2.98,6,5,45,ជលផល,1
2.88,8,1,44,រដ្ឋបាល,1
3.11,6,3,21,វិទ្យាសាស្ត្រ,1
3.52,1,2,26,ជលផល,1
3.04,3,0,33,សុខភាព,1
3.08,4,4,7,វិទ្យាសាស្ត្រ,0
2.9,3,0,45,រដ្ឋបាល,1
3.47,4,4,23,សេដ្ឋកិច្ច,1
3.32,6,5,40,ទេសចរណ៍,1
3.53,5,4,44,អប់រំ,1
2.98,2,3,7,វេជ្ជសាស្ត្រ,1
3.75,7,4,41,សារព័ត៌មាន,1
3.52,5,2,2,ទេសចរណ៍,1
3.84,9,1,43,ជលផល,1
2.9,9,2,6,កសិកម្ម,1
3.2,7,1,39,ធុរកិច្ច,1
3.27,1,1,26,វិស្វកម្ម,1
3.13,4,0,24,ស្ថាបត្យកម្ម,1
2.1,8,0,15,រដ្ឋបាល,0
3.32,9,0,25,សារព័ត៌មាន,1
3.03,1,5,35,វិស្វកម្ម,1
2.76,5,1,46,ភាសា,1
2.18,2,1,48,ទំនាក់ទំនងអន្តរជាតិ,1
3.29,4,4,12,ទំនាក់ទំនងអន្តរជាតិ,1
2.41,5,0,31,ភាសា,1
3.43,8,0,34,បច្ចេកវិទ្យា,0
3.0,3,0,47,កសិកម្ម,0
3.24,4,1,5,សិល្បៈ,1
3.09,4,0,2,ទេសចរណ៍,1
3.76,7,5,48,វិស្វកម្ម,1
3.58,4,4,47,សុខភាព,1
3.31,10,4,29,ទេសចរណ៍,1
3.0,6,5,26,ទេសចរណ៍,1
3.25,3,4,39,បច្ចេកវិទ្យា,1
3.49,10,4,2,ធុរកិច្ច,1
3.0,1,1,14,សិល្បៈ,1
2.67,9,0,4,សេដ្ឋកិច្ច,1
3.55,7,0,48,បរិស្ថាន,1
3.4,6,0,33,បុរាណវិទ្យា,1
2.37,3,5,10,ស្ថាបត្យកម្ម,1
2.52,9,5,45,សិល្បៈ,1
3.1,4,4,15,សេដ្ឋកិច្ច,1
3.63,1,1,10,វិទ្យាសាស្ត្រ,1
3.81,2,1,35,រដ្ឋបាល,1
2.81,2,0,32,វេជ្ជសាស្ត្រ,0
3.72,4,5,44,វេជ្ជសាស្ត្រ,1
3.55,2,5,32,ជលផល,1
3.51,2,2,35,កសិកម្ម,1
2.63,10,4,23,កសិកម្ម,1
3.93,6,5,31,រដ្ឋបាល,1
3.09,6,0,41,សុខភាព,1
2.87,1,5,26,ព្រៃឈើ,1
3.3,2,5,41,វេជ្ជសាស្ត្រ,1
2.74,2,4,2,វេជ្ជសាស្ត្រ,1
3.0,5,0,29,វេជ្ជសាស្ត្រ,0
3.56,8,5,30,វេជ្ជសាស្ត្រ,1
2.41,4,5,15,ធុរកិច្ច,1
3.57,6,0,26,វេជ្ជសាស្ត្រ,1
2.77,1,1,39,វេជ្ជសាស្ត្រ,1
3.12,9,5,25,បច្ចេកវិទ្យា,1
3.31,1,3,11,ស្ថាបត្យកម្ម,1
3.33,8,4,18,ទេសចរណ៍,1
3.63,5,3,46,អប់រំ,1
3.87,7,1,7,វិទ្យាសាស្ត្រ,1
3.16,4,0,4,ច្បាប់,0
3.78,7,2,38,អប់រំ,1
2.62,1,3,47,កសិកម្ម,1
2.83,1,3,18,រដ្ឋបាល,1
3.23,7,5,27,កសិកម្ម,1
3.36,1,3,26,ទេសចរណ៍,1
3.26,1,3,5,សារព័ត៌មាន,1
3.72,4,4,16,វិទ្យាសាស្ត្រ,1
2.77,1,1,42,ច្បាប់,1
2.63,6,3,30,ព្រៃឈើ,1
3.54,6,3,5,ភាសា,1
3.71,4,4,10,សារព័ត៌មាន,1
3.52,6,5,14,វេជ្ជសាស្ត្រ,0
3.16,4,0,30,បច្ចេកវិទ្យា,1
3.13,10,5,16,រដ្ឋបាល,1
3.13,10,5,15,អប់រំ,1
3.07,2,1,38,បុរាណវិទ្យា,1
2.84,3,0,5,វិទ្យាសាស្ត្រ,1
2.64,10,0,31,រដ្ឋបាល,1
3.35,4,5,40,រដ្ឋបាល,1
2.78,2,2,21,សុខភាព,1
3.45,10,0,43,បរិស្ថាន,1
3.59,1,0,44,វិទ្យាសាស្ត្រ,1
2.67,10,5,25,សុខភាព,1
3.05,4,2,17,វេជ្ជសាស្ត្រ,1
2.95,10,5,22,សារព័ត៌មាន,1
3.21,2,3,6,ជលផល,1
3.42,10,5,18,សុខភាព,1
3.52,8,3,40,ភាសា,1
3.49,5,2,30,ជលផល,1
3.03,6,3,15,ទេសចរណ៍,1
2.93,10,4,35,សេដ្ឋកិច្ច,1
2.95,8,5,13,បរិស្ថាន,1
3.17,10,5,34,វិស្វកម្ម,1
3.37,1,2,25,ទេសចរណ៍,1
2.43,1,4,7,កសិកម្ម,1
3.48,4,3,19,រដ្ឋបាល,1
3.26,9,2,31,រដ្ឋបាល,0
3.8,9,3,44,ជលផល,1
3.01,1,0,29,វិស្វកម្ម,0
2.7,6,1,9,សិល្បៈ,1
3.18,8,4,8,សារព័ត៌មាន,1
